sex	age	l	m	s	loh
2	1303	-0.5684	15.0188	0.0886	0
2	1304	-0.5684	15.0184	0.08862	0
2	1305	-0.5684	15.0181	0.08864	0
2	1306	-0.5684	15.0177	0.08866	0
2	1307	-0.5684	15.0174	0.08868	0
2	1308	-0.5684	15.017	0.0887	0
2	1309	-0.5684	15.0167	0.08872	0
2	1310	-0.5684	15.0163	0.08874	0
2	1311	-0.5684	15.016	0.08876	0
2	1312	-0.5684	15.0157	0.08878	0
2	1313	-0.5684	15.0153	0.0888	0
2	1314	-0.5684	15.015	0.08882	0
2	1315	-0.5684	15.0146	0.08884	0
2	1316	-0.5684	15.0143	0.08886	0
2	1317	-0.5684	15.0139	0.08888	0
2	1318	-0.5684	15.0136	0.08890	0
2	1319	-0.5684	15.0133	0.08892	0
2	1320	-0.5684	15.0129	0.08894	0
2	1321	-0.5684	15.0126	0.08896	0
2	1322	-0.5684	15.0123	0.08898	0
2	1323	-0.5684	15.0119	0.089	0
2	1324	-0.5684	15.0116	0.08901	0
2	1325	-0.5684	15.0113	0.08903	0
2	1326	-0.5684	15.0109	0.08905	0
2	1327	-0.5684	15.0106	0.08907	0
2	1328	-0.5684	15.0103	0.08909	0
2	1329	-0.5684	15.0099	0.08911	0
2	1330	-0.5684	15.0096	0.08913	0
2	1331	-0.5684	15.0093	0.08915	0
2	1332	-0.5684	15.009	0.08917	0
2	1333	-0.5684	15.0086	0.08919	0
2	1334	-0.5684	15.0083	0.08921	0
2	1335	-0.5684	15.008	0.08923	0
2	1336	-0.5684	15.0077	0.08925	0
2	1337	-0.5684	15.0074	0.08927	0
2	1338	-0.5684	15.007	0.08929	0
2	1339	-0.5684	15.0067	0.08931	0
2	1340	-0.5684	15.0064	0.08933	0
2	1341	-0.5684	15.0061	0.08935	0
2	1342	-0.5684	15.0058	0.08937	0
2	1343	-0.5684	15.0055	0.08939	0
2	1344	-0.5684	15.0051	0.08941	0
2	1345	-0.5684	15.0048	0.08943	0
2	1346	-0.5684	15.0045	0.08945	0
2	1347	-0.5684	15.0042	0.08947	0
2	1348	-0.5684	15.0039	0.08949	0
2	1349	-0.5684	15.0036	0.08951	0
2	1350	-0.5684	15.0033	0.08953	0
2	1351	-0.5684	15.003	0.08955	0
2	1352	-0.5684	15.0027	0.08957	0
2	1353	-0.5684	15.0024	0.08959	0
2	1354	-0.5684	15.0021	0.08961	0
2	1355	-0.5684	15.0018	0.08963	0
2	1356	-0.5684	15.0015	0.08964	0
2	1357	-0.5684	15.0012	0.08966	0
2	1358	-0.5684	15.0009	0.08968	0
2	1359	-0.5684	15.0006	0.0897	0
2	1360	-0.5684	15.0003	0.08972	0
2	1361	-0.5684	15	0.08974	0
2	1362	-0.5684	14.9997	0.08976	0
2	1363	-0.5684	14.9994	0.08978	0
2	1364	-0.5684	14.9991	0.0898	0
2	1365	-0.5684	14.9988	0.08982	0
2	1366	-0.5684	14.9985	0.08984	0
2	1367	-0.5684	14.9982	0.08986	0
2	1368	-0.5684	14.9979	0.08988	0
2	1369	-0.5684	14.9977	0.0899	0
2	1370	-0.5684	14.9974	0.08992	0
2	1371	-0.5684	14.9971	0.08994	0
2	1372	-0.5684	14.9968	0.08996	0
2	1373	-0.5684	14.9965	0.08998	0
2	1374	-0.5684	14.9962	0.09	0
2	1375	-0.5684	14.996	0.09002	0
2	1376	-0.5684	14.9957	0.09004	0
2	1377	-0.5684	14.9954	0.09006	0
2	1378	-0.5684	14.9951	0.09008	0
2	1379	-0.5684	14.9949	0.0901	0
2	1380	-0.5684	14.9946	0.09012	0
2	1381	-0.5684	14.9943	0.09013	0
2	1382	-0.5684	14.994	0.09015	0
2	1383	-0.5684	14.9938	0.09017	0
2	1384	-0.5684	14.9935	0.09019	0
2	1385	-0.5684	14.9932	0.09021	0
2	1386	-0.5684	14.993	0.09023	0
2	1387	-0.5684	14.9927	0.09025	0
2	1388	-0.5684	14.9924	0.09027	0
2	1389	-0.5684	14.9922	0.09029	0
2	1390	-0.5684	14.9919	0.09031	0
2	1391	-0.5684	14.9916	0.09033	0
2	1392	-0.5684	14.9914	0.09035	0
2	1393	-0.5684	14.9911	0.09037	0
2	1394	-0.5684	14.9909	0.09039	0
2	1395	-0.5684	14.9906	0.09041	0
2	1396	-0.5684	14.9903	0.09043	0
2	1397	-0.5684	14.9901	0.09045	0
2	1398	-0.5684	14.9898	0.09047	0
2	1399	-0.5684	14.9896	0.09049	0
2	1400	-0.5684	14.9893	0.0905	0
2	1401	-0.5684	14.9891	0.09052	0
2	1402	-0.5684	14.9888	0.09054	0
2	1403	-0.5684	14.9886	0.09056	0
2	1404	-0.5684	14.9883	0.09058	0
2	1405	-0.5684	14.9881	0.0906	0
2	1406	-0.5684	14.9878	0.09062	0
2	1407	-0.5684	14.9876	0.09064	0
2	1408	-0.5684	14.9874	0.09066	0
2	1409	-0.5684	14.9871	0.09068	0
2	1410	-0.5684	14.9869	0.0907	0
2	1411	-0.5684	14.9866	0.09072	0
2	1412	-0.5684	14.9864	0.09074	0
2	1413	-0.5684	14.9862	0.09076	0
2	1414	-0.5684	14.9859	0.09078	0
2	1415	-0.5684	14.9857	0.09080	0
2	1416	-0.5684	14.9855	0.09081	0
2	1417	-0.5684	14.9852	0.09083	0
2	1418	-0.5684	14.985	0.09085	0
2	1419	-0.5684	14.9848	0.09087	0
2	1420	-0.5684	14.9846	0.09089	0
2	1421	-0.5684	14.9843	0.09091	0
2	1422	-0.5684	14.9841	0.09093	0
2	1423	-0.5684	14.9839	0.09095	0
2	1424	-0.5684	14.9837	0.09097	0
2	1425	-0.5684	14.9834	0.09099	0
2	1426	-0.5684	14.9832	0.09101	0
2	1427	-0.5684	14.983	0.09103	0
2	1428	-0.5684	14.9828	0.09105	0
2	1429	-0.5684	14.9826	0.09107	0
2	1430	-0.5684	14.9823	0.09109	0
2	1431	-0.5684	14.9821	0.0911	0
2	1432	-0.5684	14.9819	0.09112	0
2	1433	-0.5684	14.9817	0.09114	0
2	1434	-0.5684	14.9815	0.09116	0
2	1435	-0.5684	14.9813	0.09118	0
2	1436	-0.5684	14.9811	0.0912	0
2	1437	-0.5684	14.9809	0.09122	0
2	1438	-0.5684	14.9807	0.09124	0
2	1439	-0.5684	14.9805	0.09126	0
2	1440	-0.5684	14.9803	0.09128	0
2	1441	-0.5684	14.9801	0.09130	0
2	1442	-0.5684	14.9799	0.09132	0
2	1443	-0.5684	14.9797	0.09134	0
2	1444	-0.5684	14.9795	0.09136	0
2	1445	-0.5684	14.9793	0.09138	0
2	1446	-0.5684	14.9791	0.09139	0
2	1447	-0.5684	14.9789	0.09141	0
2	1448	-0.5684	14.9787	0.09143	0
2	1449	-0.5684	14.9785	0.09145	0
2	1450	-0.5684	14.9783	0.09147	0
2	1451	-0.5684	14.9781	0.09149	0
2	1452	-0.5684	14.978	0.09151	0
2	1453	-0.5684	14.9778	0.09153	0
2	1454	-0.5684	14.9776	0.09155	0
2	1455	-0.5684	14.9774	0.09157	0
2	1456	-0.5684	14.9772	0.09159	0
2	1457	-0.5684	14.977	0.09161	0
2	1458	-0.5684	14.9769	0.09163	0
2	1459	-0.5684	14.9767	0.09165	0
2	1460	-0.5684	14.9765	0.09167	0
2	1461	-0.5684	14.9763	0.09168	0
2	1462	-0.5684	14.9762	0.0917	0
2	1463	-0.5684	14.976	0.09172	0
2	1464	-0.5684	14.9758	0.09174	0
2	1465	-0.5684	14.9757	0.09176	0
2	1466	-0.5684	14.9755	0.09178	0
2	1467	-0.5684	14.9753	0.09180	0
2	1468	-0.5684	14.9752	0.09182	0
2	1469	-0.5684	14.975	0.09184	0
2	1470	-0.5684	14.9748	0.09186	0
2	1471	-0.5684	14.9747	0.09188	0
2	1472	-0.5684	14.9745	0.0919	0
2	1473	-0.5684	14.9744	0.09192	0
2	1474	-0.5684	14.9742	0.09194	0
2	1475	-0.5684	14.974	0.09196	0
2	1476	-0.5684	14.9739	0.09198	0
2	1477	-0.5684	14.9737	0.092	0
2	1478	-0.5684	14.9736	0.09201	0
2	1479	-0.5684	14.9734	0.09203	0
2	1480	-0.5684	14.9733	0.09205	0
2	1481	-0.5684	14.9731	0.09207	0
2	1482	-0.5684	14.973	0.09209	0
2	1483	-0.5684	14.9729	0.09211	0
2	1484	-0.5684	14.9727	0.09213	0
2	1485	-0.5684	14.9726	0.09215	0
2	1486	-0.5684	14.9724	0.09217	0
2	1487	-0.5684	14.9723	0.09219	0
2	1488	-0.5684	14.9722	0.09221	0
2	1489	-0.5684	14.972	0.09223	0
2	1490	-0.5684	14.9719	0.09225	0
2	1491	-0.5684	14.9718	0.09227	0
2	1492	-0.5684	14.9716	0.09229	0
2	1493	-0.5684	14.9715	0.09231	0
2	1494	-0.5684	14.9714	0.09232	0
2	1495	-0.5684	14.9712	0.09234	0
2	1496	-0.5684	14.9711	0.09236	0
2	1497	-0.5684	14.971	0.09238	0
2	1498	-0.5684	14.9709	0.0924	0
2	1499	-0.5684	14.9708	0.09242	0
2	1500	-0.5684	14.9706	0.09244	0
2	1501	-0.5684	14.9705	0.09246	0
2	1502	-0.5684	14.9704	0.09248	0
2	1503	-0.5684	14.9703	0.0925	0
2	1504	-0.5684	14.9702	0.09252	0
2	1505	-0.5684	14.9701	0.09254	0
2	1506	-0.5684	14.9699	0.09256	0
2	1507	-0.5684	14.9698	0.09258	0
2	1508	-0.5684	14.9697	0.0926	0
2	1509	-0.5684	14.9696	0.09262	0
2	1510	-0.5684	14.9695	0.09263	0
2	1511	-0.5684	14.9694	0.09265	0
2	1512	-0.5684	14.9693	0.09267	0
2	1513	-0.5684	14.9692	0.09269	0
2	1514	-0.5684	14.9691	0.09271	0
2	1515	-0.5684	14.969	0.09273	0
2	1516	-0.5684	14.9689	0.09275	0
2	1517	-0.5684	14.9688	0.09277	0
2	1518	-0.5684	14.9687	0.09279	0
2	1519	-0.5684	14.9686	0.09281	0
2	1520	-0.5684	14.9686	0.09283	0
2	1521	-0.5684	14.9685	0.09285	0
2	1522	-0.5684	14.9684	0.09287	0
2	1523	-0.5684	14.9683	0.09289	0
2	1524	-0.5684	14.9682	0.09291	0
2	1525	-0.5684	14.9681	0.09292	0
2	1526	-0.5684	14.968	0.09294	0
2	1527	-0.5684	14.968	0.09296	0
2	1528	-0.5684	14.9679	0.09298	0
2	1529	-0.5684	14.9678	0.093	0
2	1530	-0.5684	14.9677	0.09302	0
2	1531	-0.5684	14.9676	0.09304	0
2	1532	-0.5684	14.9676	0.09306	0
2	1533	-0.5684	14.9675	0.09308	0
2	1534	-0.5684	14.9674	0.0931	0
2	1535	-0.5684	14.9674	0.09312	0
2	1536	-0.5684	14.9673	0.09314	0
2	1537	-0.5684	14.9672	0.09316	0
2	1538	-0.5684	14.9672	0.09318	0
2	1539	-0.5684	14.9671	0.09320	0
2	1540	-0.5684	14.967	0.09321	0
2	1541	-0.5684	14.967	0.09323	0
2	1542	-0.5684	14.9669	0.09325	0
2	1543	-0.5684	14.9669	0.09327	0
2	1544	-0.5684	14.9668	0.09329	0
2	1545	-0.5684	14.9668	0.09331	0
2	1546	-0.5684	14.9667	0.09333	0
2	1547	-0.5684	14.9667	0.09335	0
2	1548	-0.5684	14.9666	0.09337	0
2	1549	-0.5684	14.9666	0.09339	0
2	1550	-0.5684	14.9665	0.09341	0
2	1551	-0.5684	14.9665	0.09343	0
2	1552	-0.5684	14.9664	0.09345	0
2	1553	-0.5684	14.9664	0.09346	0
2	1554	-0.5684	14.9663	0.09348	0
2	1555	-0.5684	14.9663	0.0935	0
2	1556	-0.5684	14.9663	0.09352	0
2	1557	-0.5684	14.9662	0.09354	0
2	1558	-0.5684	14.9662	0.09356	0
2	1559	-0.5684	14.9661	0.09358	0
2	1560	-0.5684	14.9661	0.0936	0
2	1561	-0.5684	14.9661	0.09362	0
2	1562	-0.5684	14.9661	0.09364	0
2	1563	-0.5684	14.966	0.09366	0
2	1564	-0.5684	14.966	0.09368	0
2	1565	-0.5684	14.966	0.09369	0
2	1566	-0.5684	14.9659	0.09371	0
2	1567	-0.5684	14.9659	0.09373	0
2	1568	-0.5684	14.9659	0.09375	0
2	1569	-0.5684	14.9659	0.09377	0
2	1570	-0.5684	14.9659	0.09379	0
2	1571	-0.5684	14.9658	0.09381	0
2	1572	-0.5684	14.9658	0.09383	0
2	1573	-0.5684	14.9658	0.09385	0
2	1574	-0.5684	14.9658	0.09387	0
2	1575	-0.5684	14.9658	0.09388	0
2	1576	-0.5684	14.9658	0.0939	0
2	1577	-0.5684	14.9658	0.09392	0
2	1578	-0.5684	14.9658	0.09394	0
2	1579	-0.5684	14.9658	0.09396	0
2	1580	-0.5684	14.9658	0.09398	0
2	1581	-0.5684	14.9657	0.094	0
2	1582	-0.5684	14.9657	0.09402	0
2	1583	-0.5684	14.9657	0.09404	0
2	1584	-0.5684	14.9657	0.09406	0
2	1585	-0.5684	14.9657	0.09407	0
2	1586	-0.5684	14.9658	0.09409	0
2	1587	-0.5684	14.9658	0.09411	0
2	1588	-0.5684	14.9658	0.09413	0
2	1589	-0.5684	14.9658	0.09415	0
2	1590	-0.5684	14.9658	0.09417	0
2	1591	-0.5684	14.9658	0.09419	0
2	1592	-0.5684	14.9658	0.09421	0
2	1593	-0.5684	14.9658	0.09422	0
2	1594	-0.5684	14.9658	0.09424	0
2	1595	-0.5684	14.9658	0.09426	0
2	1596	-0.5684	14.9659	0.09428	0
2	1597	-0.5684	14.9659	0.0943	0
2	1598	-0.5684	14.9659	0.09432	0
2	1599	-0.5684	14.9659	0.09434	0
2	1600	-0.5684	14.9659	0.09436	0
2	1601	-0.5684	14.966	0.09437	0
2	1602	-0.5684	14.966	0.09439	0
2	1603	-0.5684	14.966	0.09441	0
2	1604	-0.5684	14.966	0.09443	0
2	1605	-0.5684	14.9661	0.09445	0
2	1606	-0.5684	14.9661	0.09447	0
2	1607	-0.5684	14.9661	0.09449	0
2	1608	-0.5684	14.9661	0.0945	0
2	1609	-0.5684	14.9662	0.09452	0
2	1610	-0.5684	14.9662	0.09454	0
2	1611	-0.5684	14.9662	0.09456	0
2	1612	-0.5684	14.9663	0.09458	0
2	1613	-0.5684	14.9663	0.0946	0
2	1614	-0.5684	14.9663	0.09461	0
2	1615	-0.5684	14.9664	0.09463	0
2	1616	-0.5684	14.9664	0.09465	0
2	1617	-0.5684	14.9665	0.09467	0
2	1618	-0.5684	14.9665	0.09469	0
2	1619	-0.5684	14.9666	0.09471	0
2	1620	-0.5684	14.9666	0.09472	0
2	1621	-0.5684	14.9666	0.09474	0
2	1622	-0.5684	14.9667	0.09476	0
2	1623	-0.5684	14.9667	0.09478	0
2	1624	-0.5684	14.9668	0.0948	0
2	1625	-0.5684	14.9668	0.09481	0
2	1626	-0.5684	14.9669	0.09483	0
2	1627	-0.5684	14.9669	0.09485	0
2	1628	-0.5684	14.967	0.09487	0
2	1629	-0.5684	14.967	0.09489	0
2	1630	-0.5684	14.9671	0.09491	0
2	1631	-0.5684	14.9672	0.09492	0
2	1632	-0.5684	14.9672	0.09494	0
2	1633	-0.5684	14.9673	0.09496	0
2	1634	-0.5684	14.9673	0.09498	0
2	1635	-0.5684	14.9674	0.095	0
2	1636	-0.5684	14.9675	0.09501	0
2	1637	-0.5684	14.9675	0.09503	0
2	1638	-0.5684	14.9676	0.09505	0
2	1639	-0.5684	14.9676	0.09507	0
2	1640	-0.5684	14.9677	0.09508	0
2	1641	-0.5684	14.9678	0.0951	0
2	1642	-0.5684	14.9678	0.09512	0
2	1643	-0.5684	14.9679	0.09514	0
2	1644	-0.5684	14.968	0.09516	0
2	1645	-0.5684	14.968	0.09517	0
2	1646	-0.5684	14.9681	0.09519	0
2	1647	-0.5684	14.9682	0.09521	0
2	1648	-0.5684	14.9683	0.09523	0
2	1649	-0.5684	14.9683	0.09524	0
2	1650	-0.5684	14.9684	0.09526	0
2	1651	-0.5684	14.9685	0.09528	0
2	1652	-0.5684	14.9686	0.0953	0
2	1653	-0.5684	14.9686	0.09531	0
2	1654	-0.5684	14.9687	0.09533	0
2	1655	-0.5684	14.9688	0.09535	0
2	1656	-0.5684	14.9689	0.09537	0
2	1657	-0.5684	14.969	0.09538	0
2	1658	-0.5684	14.969	0.0954	0
2	1659	-0.5684	14.9691	0.09542	0
2	1660	-0.5684	14.9692	0.09544	0
2	1661	-0.5684	14.9693	0.09545	0
2	1662	-0.5684	14.9694	0.09547	0
2	1663	-0.5684	14.9695	0.09549	0
2	1664	-0.5684	14.9695	0.0955	0
2	1665	-0.5684	14.9696	0.09552	0
2	1666	-0.5684	14.9697	0.09554	0
2	1667	-0.5684	14.9698	0.09556	0
2	1668	-0.5684	14.9699	0.09557	0
2	1669	-0.5684	14.97	0.09559	0
2	1670	-0.5684	14.9701	0.09561	0
2	1671	-0.5684	14.9702	0.09562	0
2	1672	-0.5684	14.9703	0.09564	0
2	1673	-0.5684	14.9704	0.09566	0
2	1674	-0.5684	14.9704	0.09567	0
2	1675	-0.5684	14.9705	0.09569	0
2	1676	-0.5684	14.9706	0.09571	0
2	1677	-0.5684	14.9707	0.09573	0
2	1678	-0.5684	14.9708	0.09574	0
2	1679	-0.5684	14.9709	0.09576	0
2	1680	-0.5684	14.971	0.09578	0
2	1681	-0.5684	14.9711	0.09579	0
2	1682	-0.5684	14.9712	0.09581	0
2	1683	-0.5684	14.9713	0.09583	0
2	1684	-0.5684	14.9714	0.09584	0
2	1685	-0.5684	14.9715	0.09586	0
2	1686	-0.5684	14.9716	0.09588	0
2	1687	-0.5684	14.9717	0.09589	0
2	1688	-0.5684	14.9718	0.09591	0
2	1689	-0.5684	14.9719	0.09593	0
2	1690	-0.5684	14.972	0.09594	0
2	1691	-0.5684	14.9721	0.09596	0
2	1692	-0.5684	14.9722	0.09597	0
2	1693	-0.5684	14.9724	0.09599	0
2	1694	-0.5684	14.9725	0.09601	0
2	1695	-0.5684	14.9726	0.09602	0
2	1696	-0.5684	14.9727	0.09604	0
2	1697	-0.5684	14.9728	0.09606	0
2	1698	-0.5684	14.9729	0.09607	0
2	1699	-0.5684	14.973	0.09609	0
2	1700	-0.5684	14.9731	0.0961	0
2	1701	-0.5684	14.9732	0.09612	0
2	1702	-0.5684	14.9733	0.09614	0
2	1703	-0.5684	14.9735	0.09615	0
2	1704	-0.5684	14.9736	0.09617	0
2	1705	-0.5684	14.9737	0.09618	0
2	1706	-0.5684	14.9738	0.0962	0
2	1707	-0.5684	14.9739	0.09622	0
2	1708	-0.5684	14.974	0.09623	0
2	1709	-0.5684	14.9741	0.09625	0
2	1710	-0.5684	14.9743	0.09626	0
2	1711	-0.5684	14.9744	0.09628	0
2	1712	-0.5684	14.9745	0.0963	0
2	1713	-0.5684	14.9746	0.09631	0
2	1714	-0.5684	14.9747	0.09633	0
2	1715	-0.5684	14.9748	0.09634	0
2	1716	-0.5684	14.975	0.09636	0
2	1717	-0.5684	14.9751	0.09637	0
2	1718	-0.5684	14.9752	0.09639	0
2	1719	-0.5684	14.9753	0.09641	0
2	1720	-0.5684	14.9754	0.09642	0
2	1721	-0.5684	14.9756	0.09644	0
2	1722	-0.5684	14.9757	0.09645	0
2	1723	-0.5684	14.9758	0.09647	0
2	1724	-0.5684	14.9759	0.09648	0
2	1725	-0.5684	14.976	0.0965	0
2	1726	-0.5684	14.9762	0.09651	0
2	1727	-0.5684	14.9763	0.09653	0
2	1728	-0.5684	14.9764	0.09654	0
2	1729	-0.5684	14.9765	0.09656	0
2	1730	-0.5684	14.9767	0.09657	0
2	1731	-0.5684	14.9768	0.09659	0
2	1732	-0.5684	14.9769	0.09660	0
2	1733	-0.5684	14.9771	0.09662	0
2	1734	-0.5684	14.9772	0.09663	0
2	1735	-0.5684	14.9773	0.09665	0
2	1736	-0.5684	14.9774	0.09666	0
2	1737	-0.5684	14.9776	0.09668	0
2	1738	-0.5684	14.9777	0.09669	0
2	1739	-0.5684	14.9778	0.09671	0
2	1740	-0.5684	14.978	0.09672	0
2	1741	-0.5684	14.9781	0.09674	0
2	1742	-0.5684	14.9782	0.09675	0
2	1743	-0.5684	14.9783	0.09677	0
2	1744	-0.5684	14.9785	0.09678	0
2	1745	-0.5684	14.9786	0.0968	0
2	1746	-0.5684	14.9787	0.09681	0
2	1747	-0.5684	14.9789	0.09683	0
2	1748	-0.5684	14.979	0.09684	0
2	1749	-0.5684	14.9791	0.09686	0
2	1750	-0.5684	14.9793	0.09687	0
2	1751	-0.5684	14.9794	0.09688	0
2	1752	-0.5684	14.9796	0.0969	0
2	1753	-0.5684	14.9797	0.09691	0
2	1754	-0.5684	14.9798	0.09693	0
2	1755	-0.5684	14.98	0.09694	0
2	1756	-0.5684	14.9801	0.09696	0
2	1757	-0.5684	14.9802	0.09697	0
2	1758	-0.5684	14.9804	0.09699	0
2	1759	-0.5684	14.9805	0.097	0
2	1760	-0.5684	14.9807	0.09701	0
2	1761	-0.5684	14.9808	0.09703	0
2	1762	-0.5684	14.9809	0.09704	0
2	1763	-0.5684	14.9811	0.09706	0
2	1764	-0.5684	14.9812	0.09707	0
2	1765	-0.5684	14.9814	0.09708	0
2	1766	-0.5684	14.9815	0.09710	0
2	1767	-0.5684	14.9816	0.09711	0
2	1768	-0.5684	14.9818	0.09713	0
2	1769	-0.5684	14.9819	0.09714	0
2	1770	-0.5684	14.9821	0.09715	0
2	1771	-0.5684	14.9822	0.09717	0
2	1772	-0.5684	14.9824	0.09718	0
2	1773	-0.5684	14.9825	0.0972	0
2	1774	-0.5684	14.9826	0.09721	0
2	1775	-0.5684	14.9828	0.09722	0
2	1776	-0.5684	14.9829	0.09724	0
2	1777	-0.5684	14.9831	0.09725	0
2	1778	-0.5684	14.9832	0.09726	0
2	1779	-0.5684	14.9834	0.09728	0
2	1780	-0.5684	14.9835	0.09729	0
2	1781	-0.5684	14.9837	0.0973	0
2	1782	-0.5684	14.9838	0.09732	0
2	1783	-0.5684	14.984	0.09733	0
2	1784	-0.5684	14.9841	0.09734	0
2	1785	-0.5684	14.9843	0.09736	0
2	1786	-0.5684	14.9844	0.09737	0
2	1787	-0.5684	14.9846	0.09739	0
2	1788	-0.5684	14.9847	0.0974	0
2	1789	-0.5684	14.9849	0.09741	0
2	1790	-0.5684	14.985	0.09743	0
2	1791	-0.5684	14.9852	0.09744	0
2	1792	-0.5684	14.9853	0.09745	0
2	1793	-0.5684	14.9855	0.09746	0
2	1794	-0.5684	14.9856	0.09748	0
2	1795	-0.5684	14.9858	0.09749	0
2	1796	-0.5684	14.9859	0.0975	0
2	1797	-0.5684	14.9861	0.09752	0
2	1798	-0.5684	14.9863	0.09753	0
2	1799	-0.5684	14.9864	0.09754	0
2	1800	-0.5684	14.9866	0.09756	0
2	1801	-0.5684	14.9867	0.09757	0
2	1802	-0.5684	14.9869	0.09758	0
2	1803	-0.5684	14.987	0.09760	0
2	1804	-0.5684	14.9872	0.09761	0
2	1805	-0.5684	14.9874	0.09762	0
2	1806	-0.5684	14.9875	0.09763	0
2	1807	-0.5684	14.9877	0.09765	0
2	1808	-0.5684	14.9878	0.09766	0
2	1809	-0.5684	14.988	0.09767	0
2	1810	-0.5684	14.9881	0.09769	0
2	1811	-0.5684	14.9883	0.0977	0
2	1812	-0.5684	14.9885	0.09771	0
2	1813	-0.5684	14.9886	0.09772	0
2	1814	-0.5684	14.9888	0.09774	0
2	1815	-0.5684	14.989	0.09775	0
2	1816	-0.5684	14.9891	0.09776	0
2	1817	-0.5684	14.9893	0.09777	0
2	1818	-0.5684	14.9894	0.09779	0
2	1819	-0.5684	14.9896	0.0978	0
2	1820	-0.5684	14.9898	0.09781	0
2	1821	-0.5684	14.9899	0.09782	0
2	1822	-0.5684	14.9901	0.09784	0
2	1823	-0.5684	14.9903	0.09785	0
2	1824	-0.5684	14.9904	0.09786	0
2	1825	-0.5684	14.9906	0.09787	0
2	1826	-0.5684	14.9908	0.09789	0
2	1827	-0.5684	14.9909	0.0979	0
2	1828	-0.5684	14.9911	0.09791	0
2	1829	-0.5684	14.9913	0.09792	0
2	1830	-0.5684	14.9914	0.09794	0
2	1831	-0.5684	14.9916	0.09795	0
2	1832	-0.5684	14.9918	0.09796	0
2	1833	-0.5684	14.9919	0.09797	0
2	1834	-0.5684	14.9921	0.09799	0
2	1835	-0.5684	14.9923	0.098	0
2	1836	-0.5684	14.9924	0.09801	0
2	1837	-0.5684	14.9926	0.09802	0
2	1838	-0.5684	14.9928	0.09803	0
2	1839	-0.5684	14.9929	0.09805	0
2	1840	-0.5684	14.9931	0.09806	0
2	1841	-0.5684	14.9933	0.09807	0
2	1842	-0.5684	14.9934	0.09808	0
2	1843	-0.5684	14.9936	0.09810	0
2	1844	-0.5684	14.9938	0.09811	0
2	1845	-0.5684	14.994	0.09812	0
2	1846	-0.5684	14.9941	0.09813	0
2	1847	-0.5684	14.9943	0.09814	0
2	1848	-0.5684	14.9945	0.09816	0
2	1849	-0.5684	14.9946	0.09817	0
2	1850	-0.5684	14.9948	0.09818	0
2	1851	-0.5684	14.995	0.09819	0
2	1852	-0.5684	14.9952	0.0982	0
2	1853	-0.5684	14.9953	0.09822	0
2	1854	-0.5684	14.9955	0.09823	0
2	1855	-0.5684	14.9957	0.09824	0
2	1856	-0.5684	14.9959	0.09825	0
